cluster_id,article_title,paragraph_index,representative_span,source_count,candidate_count,accept_score,threshold,accepted,final_category,final_subcategory,sources
massport wont say who theyre looking at for next__p0__c1,Massport won't say who they're looking at for next chief,0,The super-secret search,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
massport wont say who theyre looking at for next__p2__c1,Massport won't say who they're looking at for next chief,2,fake heritage claim,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
massport wont say who theyre looking at for next__p3__c1,Massport won't say who they're looking at for next chief,3,search shrouded in secrecy,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trial begins in 2017 plum doublefatal crash__p3__c1,Trial begins in 2017 Plum double-fatal crash,3,"Everybody probably would have survived if they had been strapped,",1,1,0.282051,0.5,False,Persuasive Propaganda,casual oversimplification,gpt5mini_prompt5
crowd at schenley plaza watches live as us women__p3__c1,Crowd at Schenley Plaza watches live as U.S. women win World Cup,3,huge woman power moment,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
crowd at schenley plaza watches live as us women__p4__c1,Crowd at Schenley Plaza watches live as U.S. women win World Cup,4,But USA came out strong they're the queens!,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
rmv probe turns to violations the state was obli__p0__c1,RMV probe turns to violations the state was obliged to send,0,complete failure,2,2,0.461538,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5|gpt5mini_prompt5
rmv probe turns to violations the state was obli__p1__c1,RMV probe turns to violations the state was obliged to send,1,"People aren't doing their jobs, and it starts with leadership",2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
rmv probe turns to violations the state was obli__p1__c2,RMV probe turns to violations the state was obliged to send,1,"Once you scratch the surface, who knows what will blow up?",3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
rmv probe turns to violations the state was obli__p2__c1,RMV probe turns to violations the state was obliged to send,2,"""What else isn't being done?""",2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
no joe biden president trump is not an existenti__p0__c1,"No, Joe Biden, President Trump is not 'an existential threat to America'",0,Trump is an existential threat to America,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
no joe biden president trump is not an existenti__p0__c2,"No, Joe Biden, President Trump is not 'an existential threat to America'",0,the world might end tomorrow,3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
no joe biden president trump is not an existenti__p0__c3,"No, Joe Biden, President Trump is not 'an existential threat to America'",0,In the eyes of sane people,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
no joe biden president trump is not an existenti__p1__c1,"No, Joe Biden, President Trump is not 'an existential threat to America'",1,"threat to this nation, to our democracy",1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
no joe biden president trump is not an existenti__p1__c2,"No, Joe Biden, President Trump is not 'an existential threat to America'",1,The alarmist rhetoric,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
no joe biden president trump is not an existenti__p1__c3,"No, Joe Biden, President Trump is not 'an existential threat to America'",1,has rambled on incessantly,2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
no joe biden president trump is not an existenti__p2__c1,"No, Joe Biden, President Trump is not 'an existential threat to America'",2,driven by emissions in developing countries such as India,1,1,0.282051,0.5,False,Persuasive Propaganda,casual oversimplification,gpt5mini_prompt5
no joe biden president trump is not an existenti__p2__c2,"No, Joe Biden, President Trump is not 'an existential threat to America'",2,President Trump is a buffoon,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
no joe biden president trump is not an existenti__p2__c3,"No, Joe Biden, President Trump is not 'an existential threat to America'",2,doom us to death by global warming,3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
no joe biden president trump is not an existenti__p3__c1,"No, Joe Biden, President Trump is not 'an existential threat to America'",3,Trump-alarmism,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
no joe biden president trump is not an existenti__p3__c2,"No, Joe Biden, President Trump is not 'an existential threat to America'",3,those of us in touch with reality,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
rmv fail 546 license suspensions more to come__p0__c1,"RMV Fail: 546 license suspensions, more to come",0,deadly bureaucratic failure,3,3,0.717949,0.5,True,Persuasive Propaganda,exaggeration,claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
woodland hills teen on his busy senior year i wo__p0__c1,"Woodland Hills teen on his busy senior year: 'I wouldn't ask for anything more, anything less'",0,Some of the best things happened this school year.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
woodland hills teen on his busy senior year i wo__p2__c1,"Woodland Hills teen on his busy senior year: 'I wouldn't ask for anything more, anything less'",2,I'm coming harder than ever.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
totowa nj quickchek killing started with road ra__p1__c1,"totowa nj quickchek killing started with road rage, witness says",1,"Mother [expletive], can't you drive?",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
totowa nj quickchek killing started with road ra__p3__c1,"totowa nj quickchek killing started with road rage, witness says",3,"You lied to police, didn't you?",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p0__c1,trump campaign rakes in stunning $25m in single day for re-election launch,0,The enthusiasm across the country for this President is unmatched and unlike anything we've ever seen!,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p0__c2,trump campaign rakes in stunning $25m in single day for re-election launch,0,TRUMP LAUNCHES CAMPAIGN MACHINE WITH MASSIVE WAR CHEST,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p0__c3,trump campaign rakes in stunning $25m in single day for re-election launch,0,a whopping $24.8 million,3,3,0.74359,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p1__c1,trump campaign rakes in stunning $25m in single day for re-election launch,1,been a huge cash advantage for the incumbent.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p2__c1,trump campaign rakes in stunning $25m in single day for re-election launch,2,Our country is soaring to incredible new heights,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p2__c2,trump campaign rakes in stunning $25m in single day for re-election launch,2,"The fact is, the American Dream is back.",2,2,0.564103,0.5,True,Persuasive Propaganda,slogans,adjudicated_prompt2|gpt5mini_prompt5
trump campaign rakes in stunning 25m in single d__p2__c3,trump campaign rakes in stunning $25m in single day for re-election launch,2,Trump's massive war chest,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
lapd targets possible ms13 presence in the valle__p0__c1,lapd targets possible ms-13 presence in the valley with early morning raids,0,presence will not be tolerated in the San Fernando Valley or anywhere within the city of Los Angeles,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
if youre directly complicit in spreading hate co__p0__c1,"'if you're directly complicit in spreading hate, consider dining at home': restaurant owner who kicked sarah sanders out last year defends chicago server who spat on eric trump in a cocktail bar",0,'spreading hate' should consider dining at home,2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
if youre directly complicit in spreading hate co__p1__c1,"'if you're directly complicit in spreading hate, consider dining at home': restaurant owner who kicked sarah sanders out last year defends chicago server who spat on eric trump in a cocktail bar",1,trashing norms and breaking backs,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
if youre directly complicit in spreading hate co__p1__c2,"'if you're directly complicit in spreading hate, consider dining at home': restaurant owner who kicked sarah sanders out last year defends chicago server who spat on eric trump in a cocktail bar",1,unsavory individual,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
if youre directly complicit in spreading hate co__p2__c1,"'if you're directly complicit in spreading hate, consider dining at home': restaurant owner who kicked sarah sanders out last year defends chicago server who spat on eric trump in a cocktail bar",2,directly complicit in spreading hate,3,3,0.74359,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
family of man fatally shot by police in eagan se__p1__c1,family of man fatally shot by police in eagan seeks answers,1,when my brother was executed by law enforcement officers,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
atlanta mayor endorses joe biden for president__p0__c1,atlanta mayor endorses joe biden for president,0,"criticized him for recently ""defending segregationists"" in the Senate",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
atlanta mayor endorses joe biden for president__p0__c2,atlanta mayor endorses joe biden for president,0,"she didn't think the former vice president ""was a racist.""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
fort worth police hope to alleviate lgbtq commun__p2__c1,fort worth police hope to alleviate lgbtq community's fears after 2 trans women killed,2,We are being killed at alarmingly high numbers,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
fort worth police hope to alleviate lgbtq commun__p2__c2,fort worth police hope to alleviate lgbtq community's fears after 2 trans women killed,2,a state of crisis,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
feds cincinnati police captain michael savard fa__p0__c1,feds: cincinnati police captain michael savard facing bribery charge,0,long-standing practice in the Cincinnati Police Department,1,1,0.282051,0.5,False,Inflammatory Language,scapegoating,gpt5mini_prompt5
feds cincinnati police captain michael savard fa__p0__c2,feds: cincinnati police captain michael savard facing bribery charge,0,tried to shake down,2,2,0.461538,0.5,False,Inflammatory Language,demonization,claude_haiku_prompt5|gpt5mini_prompt5
metro council passes controversial budget in 241__p2__c1,metro council passes controversial budget in 24-1 vote,2,"the thriving, compassionate city that we all deserve",1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
metro council passes controversial budget in 241__p2__c2,metro council passes controversial budget in 24-1 vote,2,pursue greatness for our city,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
dems dream candidate is trumpdefeating white man__p0__c1,"dems' dream candidate is trump-defeating white man, poll shows",0,dump Trump,3,3,0.717949,0.5,True,Persuasive Propaganda,slogans,claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
dems dream candidate is trumpdefeating white man__p1__c1,"dems' dream candidate is trump-defeating white man, poll shows",1,guessing who can win an election a year away is all but impossible,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
unesco lists iraqs babylon as world heritage sit__p1__c1,unesco lists iraq's babylon as world heritage site,1,"to visit Babylon, the cradle of civilisation",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
unesco lists iraqs babylon as world heritage sit__p2__c1,unesco lists iraq's babylon as world heritage site,2,"The Babylonians were the civilisation of writing, administration and science",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
